extended name	biggID	model_bigg_id
CDP-D-xylulose	cpd24187	Universal
CDP-D-arabinitol	cpd24188	Universal
1,3-dimethylurate	cpd24189	Universal
2'-deamino-2'-hydroxyparomamine	cpd24190	Universal
2'-deamino-2'-hydroxyneamine	cpd24191	Universal
4-amino-3-hydroxybenzoate	cpd24192	Universal
2-exo-hydroxy-1,8-cineole	cpd24193	Universal
2-amino-5-carboxymuconate-6-semialdehyde	cpd24194	Universal
2-endo-hydroxy-1,8-cineole	cpd24195	Universal
(R)-NADPHX	cpd24196	Universal
4-amino-1,3-benzenediol	cpd24197	Universal
2,5-pyridinedicarboxylate	cpd24198	Universal
kanamycin D	cpd24199	Universal
3''-deamino-3''-hydroxykanamycin B	cpd24200	Universal
1-(2-hydroxyphenyl)propane	cpd24201	Universal
(2Z,4Z)-2-hydroxy-6-oxonona-2,4-dienoic acid	cpd24202	Universal
1-hydroxy-2-isopropylbenzene	cpd24203	Universal
2'-deamino-2'-hydroxy-6'-oxoparomamine	cpd24204	Universal
3'-deoxycarbamoylkanamycin C	cpd24205	Universal
dibekacin	cpd24206	Universal
arbekacin	cpd24207	Universal
2,2',3,3'-tetrahydroxybiphenyl	cpd24208	Universal
2-hydroxy-6-oxo-6-(2,3-dihydroxyphenyl)-hexa-2,4-dienoate	cpd24209	Universal
1,4-benzenediol, phenyl-	cpd24210	Universal
(+)-6-endo-hydroxycamphor	cpd24211	Universal
2'''-acetyl-6'''-hydroxyparomomycin	cpd24212	Universal
6'''-hydroxyparomomycin	cpd24213	Universal
6'''-oxoparomomycin	cpd24214	Universal
5''-phosphoribosylparomamine	cpd24215	Universal
3beta-hydroxycholest-5-en-7-one	cpd24216	Universal
cholesterol 7alpha,8alpha-epoxide	cpd24217	Universal
cholestanol 7alpha,8alpha-epoxide	cpd24218	Universal
(+)-alpha-curcumene	cpd24219	Universal
gentamicin A2e	cpd24220	Universal
gentamicin C2a	cpd24221	Universal
gentamicin B	cpd24222	Universal
gentamicin B1	cpd24223	Universal
1-nonadecene	cpd24224	Universal
18-methyl-1-nonadecene	cpd24225	Universal
17-methyl-1-nonadecene	cpd24226	Universal
1-heptadecene	cpd24227	Universal
1-pentadecene	cpd24228	Universal
1-hexadecene	cpd24229	Universal
1-octadecene	cpd24230	Universal
1-heneicosene	cpd24231	Universal
eicosane	cpd24232	Universal
1-eicosadecene	cpd24233	Universal
19-methyl-1-eicosadecene	cpd24234	Universal
17-methyl-1-octadecene	cpd24235	Universal
16-methyl-1-heptadecene	cpd24236	Universal
15-methyl-1-heptadecene	cpd24237	Universal
3,6,9,12,15,19,22,25,28-hentriacontanonaene	cpd24238	Universal
hexadeca-4,7,10,13-tetraene-1-oyl-CoA	cpd24239	Universal
hentriaconta-3,6,9,12,19,22,25,28-octaene-16-one-15-oyl-CoA	cpd24240	Universal
hentriaconta-3,6,9,12,19,22,25,28-octaene-16-one-15-oate	cpd24241	Universal
3-oxo-myristate	cpd24242	Universal
hentriaconta-3,6,9,12,19,22,25,28-octaene-16-one	cpd24243	Universal
4,7,10,13-hexadecatetraeneoate	cpd24244	Universal
16-hydroxy-hentriaconta-3,6,9,12,19,22,25,28-octaene-15-oyl-CoA	cpd24245	Universal
UDP-2,4-diacetamido-2,4,6-trideoxy-alpha-D-glucopyranose	cpd24246	Universal
1,8-heptadecadiene	cpd24247	Universal
1,8,11-heptadecatriene	cpd24248	Universal
1,8,11,14-heptadecatetraene	cpd24249	Universal
1,14-nonadecadiene	cpd24250	Universal
N,N'-diacetylbacillosaminyl-alpha1-diphospho-di-trans,octa-cis-undecaprenol	cpd24251	Universal
N-acetylgalactosaminyl-alpha1,3-N,N'-diacetylbacillosaminyl-alpha1-diphospho-di-trans,octa-cis-undecaprenol	cpd24252	Universal
(N-acetylgalactosaminyl)2-N,N'-diacetylbacillosaminyl-diphospho-di-trans,octa-cis-undecaprenol	cpd24253	Universal
(N-acetylgalactosaminyl)5-N,N'-diacetylbacillosaminyl-diphospho-di-trans,octa-cis-undecaprenol	cpd24254	Universal
(N-acetylgalactosaminyl)2-(glucosaminyl)N-acetylgalactosaminyl-(N-acetylgalactosaminyl)2- N,N'-diacetylbacillosaminyl-diphospho-di-trans,octa-cis-undecaprenol	cpd24255	Universal
showacene	cpd24256	Universal
dimethylbotryococcene	cpd24257	Universal
monomethylsqualene	cpd24258	Universal
dimethylsqualene	cpd24259	Universal
(9Z)-tricos-9-ene	cpd24260	Universal
(15Z)-tetracos-15-enal	cpd24261	Universal
arachidoyl dodecanoate	cpd24262	Universal
3-oxo-arachidoyl-CoA	cpd24263	Universal
3-oxo-lignoceroyl-CoA	cpd24264	Universal
3-oxo-cerotoyl-CoA	cpd24265	Universal
(3R)-3-hydroxy-arachidoyl-CoA	cpd24266	Universal
(3R)-3-hydroxy-behenoyl-CoA	cpd24267	Universal
(3R)-3-hydroxy-lignoceroyl-CoA	cpd24268	Universal
(3R)-3-hydroxy-cerotoyl-CoA	cpd24269	Universal
(2E)-arachidoenoyl-CoA	cpd24270	Universal
(2E)-docosenoyl-CoA	cpd24271	Universal
(2E)-lignocerenoyl-CoA	cpd24272	Universal
(2E)-cerotenoyl-CoA	cpd24273	Universal
C33 botryococcene	cpd24274	Universal
(11Z)-eicos-11-enoyl-CoA	cpd24275	Universal
(13Z)-docos-13-enoyl-CoA	cpd24276	Universal
galactosaminyl-alpha1,3-N,N'-diacetylbacillosaminyl-alpha1-diphospho-di-trans,octa-cis-undecaprenol	cpd24277	Universal
(galactosaminyl)2-N,N'-diacetylbacillosaminyl-alpha1-diphospho-di-trans,octa-cis-undecaprenol	cpd24278	Universal
glucosaminyl-alpha1,3-N,N'-diacetylbacillosaminyl-alpha1-diphospho-di-trans,octa-cis-undecaprenol	cpd24279	Universal
3-oxo-(11Z)-eicos-11-enoyl-CoA	cpd24280	Universal
(+)-6-exo-hydroxycamphor	cpd24281	Universal
N-methyl-D-alanine	cpd24282	Universal
6-oxocamphor	cpd24283	Universal
(1S)-alpha-campholonate (enol form)	cpd24284	Universal
[(1S,3R)-2,2,3-trimethyl-4-oxocyclopentyl]acetate	cpd24285	Universal
[(1S,3S)-2,2,3-trimethyl-4-oxocyclopentyl]acetate	cpd24286	Universal
tetraprenyl-beta-curcumene	cpd24287	Universal
sporulenol	cpd24288	Universal
miltiradiene	cpd24289	Universal
bisphosphatidylglycerol	cpd24290	Universal
deoxyviolacein	cpd24291	Universal
protoviolaceinate	cpd24292	Universal
protodeoxyviolaceinate	cpd24293	Universal
proviolacein	cpd24294	Universal
prodeoxyviolacein	cpd24295	Universal
deoxyviolaceinate	cpd24296	Universal
violaceinate	cpd24297	Universal
(3S)-11-cis-3-hydroxyretinal	cpd24298	Universal
(3R)-11-cis-3-hydroxyretinal	cpd24299	Universal
(4R)-4-hydroxy-11-cis-retinal	cpd24300	Universal
(3R)-all-trans-3-hydroxyretinal	cpd24301	Universal
(3S)-all-trans-3-hydroxyretinal	cpd24302	Universal
(3R)-all-trans-3-hydroxyretinol	cpd24303	Universal
(3S)-all-trans-3-hydroxyretinol	cpd24304	Universal
(3R)-11-cis-3-hydroxyretinol	cpd24305	Universal
(3S)-11-cis-3-hydroxyretinol	cpd24306	Universal
(+)-iso-italicene	cpd24307	Universal
2-oxo-3-(5-oxofuran-2-ylidene)propanoate	cpd24308	Universal
2-amino-5-hydroxybenzoate	cpd24309	Universal
4-nitroanthranilate	cpd24310	Universal
premithramycin A4	cpd24311	Universal
premithramycin B lactone	cpd24312	Universal
CPD-14356	cpd24313	Universal
CPD-14357	cpd24314	Universal
CPD-14358	cpd24315	Universal
(4S)-2-acetyl-3,4,8,10,11,12-hexahydroxy-1,4-dihydrotetracen-1-one	cpd24316	Universal
4-demethylpremithracinone	cpd24317	Universal
olivomycin A	cpd24318	Universal
durhamycin A	cpd24319	Universal
1-[4,5,7,10-tetrahydroxy-3-(3-oxobutanoyl)anthracen-2-yl]pentane-1,2,4-trione	cpd24320	Universal
premithramycinone G	cpd24321	Universal
4-phenylbutanoic acid	cpd24322	Universal
5-phenylpentanoic acid	cpd24323	Universal
mithramycin SK	cpd24324	Universal
mithramycin SA	cpd24325	Universal
mithramycin SDK	cpd24326	Universal
1-naphthalenol, decahydro-1,4a-dimethyl-7-(1-methylethenyl)-, (1S,4aS,7R,8aS)-	cpd24327	Universal
CPD-14375	cpd24328	Universal
(+)-selina-4,11-diene	cpd24329	Universal
2-methoxybenzoate	cpd24330	Universal
2,5-cyclohexadiene-1-carboxylic acid	cpd24331	Universal
1,4-cyclohexadiene-1-carboxylic acid	cpd24332	Universal
9-oxoxanthene	cpd24333	Universal
2-trans,4-trans-xanthoxin	cpd24334	Universal
(+)-trans-ABA aldehyde	cpd24335	Universal
beta-carotene 15,15' epoxide	cpd24336	Universal
15,15'-dihydroxy-beta-carotene	cpd24337	Universal
Ethyl_oleate	cpd24338	Universal
Cocaethylene	cpd24339	Universal
1,2,3-propanetriol 1,2-dinitrate	cpd24340	Universal
1,2,3-propanetriol 1,3-dinitrate	cpd24341	Universal
2-mononitroglycerol	cpd24342	Universal
1-mononitroglycerin	cpd24343	Universal
Al+++	cpd24344	Universal
Ag++	cpd24345	Universal
Sn++	cpd24346	Universal
Be++	cpd24347	Universal
CPD-154	cpd24348	Universal
CPD-160	cpd24349	Universal
1,3-benzenediol, 4-bromo-	cpd24350	Universal
CPD-166	cpd24351	Universal
CPD-168	cpd24352	Universal
CPD-171	cpd24353	Universal
CPD-177	cpd24354	Universal
5-alpha-ergosta-7,22-diene-3-beta-5-diol	cpd24355	Universal
CPD-185	cpd24356	Universal
CPD-187	cpd24357	Universal
all-trans-undecaprenol	cpd24358	Universal
indol-3-ylacetothiohydroxamate-O-sulfonate	cpd24359	Universal
CPD-189	cpd24360	Universal
CPD-190	cpd24361	Universal
CPD-198	cpd24362	Universal
Cs+	cpd24363	Universal
1-iodopropane	cpd24364	Universal
Tl+	cpd24365	Universal
1,2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	cpd24366	Universal
1,2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine	cpd24367	Universal
1-18:1-2-16:0-phosphatidylglycerol	cpd24368	Universal
1-(9Z-octadecenoyl)-2-(3E-hexadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol)	cpd24369	Universal
1-(9Z,12Z-octadecadienoyl)-2-(3E-hexadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol)	cpd24370	Universal
1-(9Z,12Z,15Z-octadecatrienoyl)-2-(3E-hexadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol)	cpd24371	Universal
1-(9Z-octadecenoyl)-2-hexadecanoyl-3-O-beta-D-galactosyl-sn-glycerol	cpd24372	Universal
1-(9Z-octadecenoyl)-2-(7Z-hexadecenoyl)-3-O-beta-D-galactosyl-sn-glycerol,	cpd24373	Universal
1-(9Z,12Z-octadecadienoyl)-2-(7Z,10Z-hexadecadienoyl)-3-O-beta-D-galactosyl-sn-glycerol	cpd24374	Universal
1-(9Z,12Z,15Z-octadecatrienoyl)-2-(7Z,10Z,13Z-hexadecatrienoyl)-3-O-beta-D-galactosyl-sn-glycerol	cpd24375	Universal
5-formyl-H4SPT	cpd24376	Universal
GlcNAc-PP-C50	cpd24377	Universal
6G,6-kestotetraose	cpd24378	Universal
Fe3S3	cpd24379	Universal
(2Z)-5-oxohex-2-enedioate	cpd24380	Universal
methylsuccinate	cpd24381	Universal
benzylmalonate	cpd24382	Universal
L-4-amino-3-isoxazolidinone	cpd24383	Universal
CPD-270	cpd24384	Universal
cotinine	cpd24385	Universal
nicotine N'-oxide	cpd24386	Universal
nicotine-glucuronide	cpd24387	Universal
cotinine-glucuronide	cpd24388	Universal
demethylcotinine	cpd24389	Universal
trans-3'-hydroxycotinine	cpd24390	Universal
5'-hydroxycotinine	cpd24391	Universal
trans-3-hydroxycotinine-glucuronide	cpd24392	Universal
N-methylmaleimide	cpd24393	Universal
2-amino-4-ketopentanoate	cpd24394	Universal
N-methylnicotinium ion	cpd24395	Universal
N-methylcotininium ion	cpd24396	Universal
(5s)-1-methyl-5-(1-oxido-3-pyridinyl)-2-pyrrolidinone	cpd24397	Universal
(S)-1-(methylene-11C)-2-(3-pyridinyl)pyrrolidinium	cpd24398	Universal
2'-hydroxynicotine	cpd24399	Universal
N'-hydroxymethyl-norcotinine	cpd24400	Universal
4-(3-pyridyl)-4-oxobutyramide	cpd24401	Universal
4-(3-pyridyl)-4-oxo-N-methylbutyramide	cpd24402	Universal
4-(3-pyridyl)-3-butenoate	cpd24403	Universal
5-(3-pyridyl)-tetrahydro-furan-2-one	cpd24404	Universal
1-methyl-1-propanol	cpd24405	Universal
L-xylo-hex-3-ulono-1,4-lactone	cpd24406	Universal
L-Fuconate	cpd24407	Universal
pyruvic oxime	cpd24408	Universal
genistin	cpd24409	Universal
R,S-hydrobupropion	cpd24411	Universal
hydroxybupropion	cpd24412	Universal
R,R-threo-hydrobupropion	cpd24413	Universal
3-chlorobenzoate	cpd24414	Universal
m-chlorohippurate	cpd24415	Universal
1-Methyl-D-galactopyranoside	cpd24416	Universal
Tween 40	cpd24417	Universal
gly-glu	cpd24418	Universal
butanedioic acid, monomethyl ester	cpd24419	Universal
methyl pyruvate	cpd24420	Universal
L-Glucose	cpd24421	Universal
3-O-methyl-alpha-D-glucopyranose	cpd24422	Universal
1-O-methyl-beta-D-glucuronate	cpd24423	Universal
1-O-methyl-alpha-D-mannopyranoside	cpd24424	Universal
1-O-methyl-beta-D-xylopyranose	cpd24425	Universal
2,7-anhydro-beta-D-altro-2-heptulopyranose	cpd24426	Universal
2-Acetamido-2-deoxy-D-glucitol	cpd24427	Universal
D-lactate methyl ester	cpd24428	Universal
2-aminobutane	cpd24429	Universal
3-dehydro-L-threonate	cpd24430	Universal
2-(1,3-dioxoisoindol-2-yl)glutaric acid	cpd24431	Universal
1-aminopentane	cpd24432	Universal
1,2-diaminoethane	cpd24433	Universal
2,4,5,6(1H,3H)-pyrimidinetetrone	cpd24434	Universal
2,4,5-trioxoimidazolidine	cpd24435	Universal
2-aminocaprylate	cpd24436	Universal
TEP	cpd24437	Universal
2-aminoethanethiol dihydrogen phosphate (ester)	cpd24438	Universal
uridine 3'5'-cyclic monophosphate	cpd24439	Universal
O-phospho-D-tyrosine	cpd24440	Universal
MDP	cpd24441	Universal
T3P	cpd24442	Universal
thymidine 3'5'-cyclic monophosphate	cpd24443	Universal
phosphorothiolate	cpd24444	Universal
dithiophosphate	cpd24445	Universal
N-acetyl-DL-methionine	cpd24446	Universal
(S)-amino-4-(methylsulphonyl)butyric acid	cpd24447	Universal
1-thio-b-D-glucose	cpd24448	Universal
1,1-dioxidetetrahydrothiofuran	cpd24449	Universal
Polysorbate 60	cpd24450	Universal
a-cyclodextrin	cpd24451	Universal
cyclooctaamylose	cpd24452	Universal
3-O-b-D-galactopyranosyl-D-arabinose	cpd24453	Universal
6-O-alpha-D-galactopyranosyl-D-gluconic acid	cpd24454	Universal
(5,6)-bisdiphosphoinositol tetrakisphosphate	cpd24455	Universal
1D-myo-inositol 6-diphospho-(1,2,4,5)-tetrakisphosphate	cpd24456	Universal
KDO2-lipid IVB	cpd24457	Universal
peptidylamidoglycolate	cpd24458	Universal
6-aminohexanoate oligomer	cpd24459	Universal
campest-5-en-3-one	cpd24460	Universal
BAS 110	cpd24461	Universal
BAS 111	cpd24462	Universal
CPD-405	cpd24463	Universal
triadimefone	cpd24464	Universal
alpha-L-aspartylhydroxamate	cpd24465	Universal
CPD-409	cpd24466	Universal
Fe-Mo cofactor	cpd24467	Universal
avenasterol	cpd24468	Universal
24-methyldesmosterol	cpd24469	Universal
delta24-25-sitosterol	cpd24470	Universal
CPD-415	cpd24471	Universal
24(25)-dihydrocycloartenol	cpd24472	Universal
4alpha,14alpha-dimethyl-cholesta-8-enol	cpd24473	Universal
4alpha-methyl-cholesta-8,14-dienol	cpd24474	Universal
4alpha-methyl-cholesta-8-enol	cpd24475	Universal
lophenol	cpd24476	Universal
(-)-maackiain-3-O-glucoside-6''-malonate	cpd24477	Universal
N-acetyl-L-histidine	cpd24478	Universal
CPD-426	cpd24479	Universal
CPD-427	cpd24480	Universal
CPD-432	cpd24481	Universal
(L)-2-Amino-3-(carboxymethylthio)propionic acid	cpd24482	Universal
3-methyl-4-cis-hydroxy-2-butenal	cpd24483	Universal
3-methyl-4-trans-hydroxy-2-butenal	cpd24484	Universal
1-(2,4-dichloro-beta-((2,4-dichlorobenzyl)oxy)phenethyl) imidazole	cpd24485	Universal
(+-)-cis-1-acetyl-4-(p-((2-(2,4-dichlorophenyl)-2-(imidazol-1- ylmethyl)-1,3-dioxolan-4-yl)methoxy)phenyl)piperazine	cpd24486	Universal
(+-)-cis-4-(3-(4-tert-butylphenyl)-2-methylpropyl)-2,6- dimethylmorpholine	cpd24487	Universal
1-naphthalenesulfonamide, n-(6-aminohexyl)-5- chloro-	cpd24488	Universal
CPD-452	cpd24489	Universal
1, 4-cyclohexanebis (methylamine), N,N'-bis(o- chlorobenzyl)-, dihydrochloride, trans-	cpd24490	Universal
1-(4-(2-(diethylamino)ethoxy)phenyl)-1-(p-tolyl)-2-(p- chlorophenyl)ethanol	cpd24491	Universal
24-(dimethylamino)chol-5-en-3beta-ol	cpd24492	Universal
TeO2	cpd24493	Universal
formononetin-7-O-glucoside-6''-malonate	cpd24494	Universal
cicerin	cpd24495	Universal
cicerin-7-O-glucoside	cpd24496	Universal
cicerin-7-O-glucoside-6''-malonate	cpd24497	Universal
4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol	cpd24498	Universal
homoferreirin-7-O-glucoside	cpd24499	Universal
homoferreirin-7-O-glucoside-6''-malonate	cpd24500	Universal
4,4-dimethyl-14alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol	cpd24501	Universal
4,4-dimethyl-14alpha-formyl-5alpha-cholesta-8,24-dien-3beta,15alpha-diol	cpd24502	Universal
4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol	cpd24503	Universal
4alpha-formyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol	cpd24504	Universal
4alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol	cpd24505	Universal
4alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol	cpd24506	Universal
5alpha-cholesta-8,24-dien-3-one	cpd24507	Universal
zaragozic acid C	cpd24508	Universal
dihydrodemethylsterigmatocystin	cpd24509	Universal
dihydrosterigmatocystin	cpd24510	Universal
dihydro-O-methylsterigmatocystin	cpd24511	Universal
5-methoxysterigmatocystin	cpd24512	Universal
sterigmatin	cpd24513	Universal
dimethoxysterigmatocystin	cpd24514	Universal
D-Pantothenoyl-L-cysteine	cpd24515	Universal
isopentenyladenine-7-N-glucoside	cpd24516	Universal
isopentenyladenine-9-N-glucoside	cpd24517	Universal
benzyladenine-7-N-glucoside	cpd24518	Universal
benzyladenine-9-N-glucoside	cpd24519	Universal
kinetin-7-N-glucoside	cpd24520	Universal
kinetin-9-N-glucoside	cpd24521	Universal
trans-zeatin-7-N-glucoside	cpd24522	Universal
trans-zeatin-9-N-glucoside	cpd24523	Universal
dihydrozeatin-7-N-glucose	cpd24524	Universal
dihydrozeatin-9-N-glucoside	cpd24525	Universal
cis-zeatin-7-N-glucoside	cpd24526	Universal
cis-zeatin-9-N-glucoside	cpd24527	Universal
dihydrozeatin-9-N-glucoside-O-glucoside	cpd24528	Universal
trans-zeatin-O-glucoside-7-N-glucoside	cpd24529	Universal
1-deoxy-capsidiol	cpd24530	Universal
1beta-hydroxy-5-epiaristolochene	cpd24531	Universal
actinomycinate	cpd24532	Universal
4alpha-carboxy-5alpha-cholesta-8,24-dien-3beta-ol	cpd24533	Universal
15-hydroxysolavetivone	cpd24534	Universal
2-dehydrolubimin	cpd24535	Universal
3-hydroxylubimin	cpd24536	Universal
3-hydroxy-15-dihydrolubimin	cpd24537	Universal
GA110	cpd24538	Universal
GA97	cpd24539	Universal
2,3-dihydroquercetagetin	cpd24540	Universal
kanamycin X	cpd24541	Universal
(Z)-2-methylpropanal-oxime	cpd24542	Universal
N-hydroxy-L-valine	cpd24543	Universal
N,N-dihydroxy-L-valine	cpd24544	Universal
CPD-4893	cpd24545	Universal
(+)-(1S)-alpha-thujene	cpd24546	Universal
(+)-2-carene	cpd24547	Universal
(Z)-beta-ocimene	cpd24548	Universal
(+)-isomenthol	cpd24549	Universal
(+)-neoisomenthol	cpd24550	Universal
3-phenylpropionyl-CoA	cpd24551	Universal
CPD-504	cpd24552	Universal
alpha,epsilon-diketopimelate	cpd24553	Universal
1,4-dihydrodipicolinate	cpd24554	Universal
CPD-5161	cpd24555	Universal
CPD-5162	cpd24556	Universal
CPD-5164	cpd24557	Universal
CPD-5165	cpd24558	Universal
CPD-5166	cpd24559	Universal
CPD-5167	cpd24560	Universal
CPD-5168	cpd24561	Universal
CPD-5169	cpd24562	Universal
CPD-5170	cpd24563	Universal
23,24-dihydrocucurbitacin A	cpd24564	Universal
23,24-dihydrocucurbitacin B	cpd24565	Universal
amphomycin	cpd24566	Universal
PbS	cpd24567	Universal
Anglesite	cpd24568	Universal
2,3,16-triacetate-15-oxo-23,24-dihydroxycucurbitacin	cpd24569	Universal
CPD-538	cpd24570	Universal
4-chloromercuribenzenesulfonate	cpd24571	Universal
2,5,7-trihydroxy-4'-methoxyisoflavanone	cpd24572	Universal
6-benzylamino-2-[2-hydroxyethylamino]-9-methylpurine	cpd24573	Universal
N-(2-methoxy-4-pyridyl)-N'-phenylurea	cpd24574	Universal
F-PU	cpd24575	Universal
6-(N-isopent-2-enyl-N-methylamino)-purine	cpd24576	Universal
quercetin-3-O-glucoside-7-O-rhamnoside	cpd24577	Universal
quercetin 3-O-beta-[beta-D-glucopyranosyl(1->6)D-glucopyranoside]-7-O-alpha-L-rhamnopyranoside	cpd24578	Universal
4-vinylpyridine	cpd24579	Universal
CPD-557	cpd24580	Universal
N-monomethylethanolamine	cpd24581	Universal
N-dimethylethanolamine	cpd24582	Universal
trimethylaminoacetone	cpd24583	Universal
9-mercaptodesthiobiotin	cpd24584	Universal
N6-acetyl-L-lysine	cpd24585	Universal
D,L-malic semialdehyde	cpd24586	Universal
acidomycin	cpd24587	Universal
CPD-571	cpd24588	Universal
2-mercaptoadenine	cpd24589	Universal
thioadenine S-methylether	cpd24590	Universal
thioguanine S-methylether	cpd24591	Universal
CPD-5727	cpd24592	Universal
TTFA	cpd24593	Universal
antimycin A	cpd24594	Universal
CPD-576	cpd24595	Universal
prenyl-P-P-GlcNAc-ManNAc-P-Gro	cpd24596	Universal
p-PAPA-Glc	cpd24597	Universal
4alpha-hydroxy-5,6,7,8-tetrahydrobiopterin	cpd24598	Universal
(9Z,11E,14Z)-(13S)-hydroperoxyoctadeca-(9,11,14)-trienoate	cpd24599	Universal
(R)-phenyllactate	cpd24600	Universal
(-)-7-iso-JA	cpd24601	Universal
(+)-jasmonate	cpd24602	Universal
2-methylquinoline	cpd24603	Universal
2Fe-2S	cpd24604	Universal
N-formyl-L-glutamate	cpd24605	Universal
L-ribose	cpd24606	Universal
1-O-beta-D-glucopyranosyl-D-mannitol	cpd24607	Universal
5-fluorodeoxyuridine monophosphate	cpd24608	Universal
CPD-608	cpd24609	Universal
1-(3-aminopropyl)-4-aminobutanal	cpd24610	Universal
1,5-diazabicyclononane	cpd24611	Universal
1-(3-aminopropyl)-pyrrolinium	cpd24612	Universal
2-hydroxy-6-oxo-6-phenyl-2,4-hexadienoate	cpd24613	Universal
N-methyl-beta-alanine	cpd24614	Universal
N,N-dimethyl-beta-alanine	cpd24615	Universal
o-topolin	cpd24616	Universal
p-topolin	cpd24617	Universal
2,4,6-trioxoheptanoate	cpd24618	Universal
GA38	cpd24619	Universal
(2S,3S)-2-hydroxybutane-1,2,3-tricarboxylate	cpd24620	Universal
GA13	cpd24621	Universal
GA43	cpd24622	Universal
GA46	cpd24623	Universal
GA28	cpd24624	Universal
(2betaOH)-GA28	cpd24625	Universal
CPD-624	cpd24626	Universal
CPD-6242	cpd24627	Universal
CPD-6262	cpd24628	Universal
N-P-tosyl-L-lysinechloromethyl ketone	cpd24629	Universal
[procollagen] trans 4-hyroxy-L-proline	cpd24630	Universal
GASSH	cpd24631	Universal
2-hydroxy-7-methoxy-1,4-benzoxazin-3-one	cpd24632	Universal
benzoxazin-3-one	cpd24633	Universal
(2S,3S)-2-amino-3-hydroxy-3-phenylpropanoate	cpd24634	Universal
methylbenzoate	cpd24635	Universal
3,4-dihydroxy-2-butanone	cpd24636	Universal
2-(2-hydroxy-7-methoxy-1,4-benzoxazin-3-one)-beta-D-glucopyranose	cpd24637	Universal
(2R)-4-hydroxy-7-methoxy-3-oxo-3,4-dihydro-2H-1,4-benzoxazin-2-yl beta-D-glucopyranoside	cpd24638	Universal
alamethicin	cpd24639	Universal
curcumin 4'-O-beta-D-gentiobioside	cpd24640	Universal
curcumin 4'-O-beta-D-gentiobiosyl 4''-O-beta-D-glucoside	cpd24641	Universal
curcumin 4',4''-O-beta-D-digentiobioside	cpd24642	Universal
4-O-met-DIBOA-Glc	cpd24643	Universal
(2S,3S)-3-hydroxypyrrolidine-2-carboxylic acid	cpd24644	Universal
2,3-dehydrokievitone	cpd24645	Universal
1D-myo-inositol (3,4,6)-trisphosphate	cpd24646	Universal
1D-myo-inositol (6)-monophosphate	cpd24647	Universal
8-prenyl-5,7,4'-trihydroxyisoflavone	cpd24648	Universal
3'-prenyl-5,7,4'-trihydroxyisoflavone	cpd24649	Universal
1D-myo-inositol (1,2,3,5,6) pentakisphosphate	cpd24650	Universal
1D-myo-inositol (1,2,5,6) tetrakisphosphate	cpd24651	Universal
1D-myo-inositol (1,2,3,6) tetrakisphosphate	cpd24652	Universal
1D-myo-inositol (1,2,6) trisphosphate	cpd24653	Universal
1D-myo-inositol (1,2,3) trisphosphate	cpd24654	Universal
1D-myo-inositol (2) monophosphate	cpd24655	Universal
1D-myo-inositol (1,2) biphosphate	cpd24656	Universal
1D-myo-inositol (1,2,3,4) tetrakisphosphate	cpd24657	Universal
1D-myo-inositol (2,3,4) trisphosphate	cpd24658	Universal
1D-myo-inositol (2,4) bisphosphate	cpd24659	Universal
2-acetonyl-7-hydroxy-5-methylchromone	cpd24660	Universal
1,3,5,6-tetrahydroxyxanthone	cpd24661	Universal
6-guanidinohexanoate	cpd24662	Universal
beta-guinidoxypropionamide	cpd24663	Universal
delta-guanidovaleramide	cpd24664	Universal
psi-taraxasterol	cpd24665	Universal
3,5-dihydro-5-methylidene-4H-imidazol-4-one	cpd24666	Universal
